stock_code,company_name,market_cap,bs_securities_assets,pl_dividend_income,current_net_sales,operating_income,asset_ratio,dividend_ratio,operating_margin,sales_growth_rate
9251,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,14644283724.0,0.0,0.0,0.0,426000000.0,0.0,0.0,0.0,0.0
1951,エクシオグループ株式会社,404626248000.0,32531000000.0,670000000.0,670822000000.0,42465000000.0,0.08,0.02,6.33,9.24
2410,株式会社キャリアデザインセンター,10501029110.0,0.0,0.0,17734862000.0,1432861000.0,0.0,0.0,8.08,1.99
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,1958390000.0,0.0,0.0,2043110000.0,180995000.0,0.0,0.0,8.86,27.3
7717,株式会社ブイ・テクノロジー,29297788800.0,1046000000.0,76000000.0,46182000000.0,1821000000.0,0.04,0.07,3.94,23.7
1860,戸田建設株式会社,307329840000.0,185721000000.0,4477000000.0,586661000000.0,26638000000.0,0.6,0.02,4.54,12.29
5279,日本興業株式会社,4062864000.0,656933000.0,19817000.0,14746181000.0,594668000.0,0.16,0.03,4.03,7.85
7443,横浜魚類株式会社,3761420000.0,748313000.0,21472000.0,20204963000.0,157055000.0,0.2,0.03,0.78,0.5
3772,ウェルス・マネジメント株式会社,19237339400.0,3748981000.0,500209000.0,18310289000.0,2520295000.0,0.19,0.13,13.76,-36.03
7942,株式会社ジェイエスピー,58177751996.0,1728000000.0,39000000.0,142250000000.0,6888000000.0,0.03,0.02,4.84,5.33
9962,株式会社　ミスミグループ本社,584081793000.0,1224000000.0,0.0,401987000000.0,46480000000.0,0.0,0.0,11.56,9.34
3489,株式会社フェイスネットワーク,22230720000.0,0.0,0.0,29915894000.0,4519032000.0,0.0,0.0,15.11,34.25
3355,クリヤマホールディングス株式会社,33115500000.0,7893602000.0,70752000.0,77895273000.0,4539842000.0,0.24,0.01,5.83,8.68
3600,株式会社フジックス,2309164000.0,1983404000.0,49176000.0,5646425000.0,26630000.0,0.86,0.02,0.47,-2.74
6276,シリウスビジョン株式会社,1630912500.0,446107000.0,10332000.0,2314764000.0,0.0,0.27,0.02,0.0,1.2
7450,株式会社サンデー,11509836000.0,135649000.0,4183000.0,46587476000.0,0.0,0.01,0.03,0.0,-1.67
5888,ＤＡＩＷＡ　ＣＹＣＬＥ株式会社,10182095000.0,0.0,3410000.0,18349324000.0,1375811000.0,0.0,0.0,7.5,19.62
3050,ＤＣＭホールディングス株式会社,207151000000.0,35869000000.0,715000000.0,536132000000.0,33230000000.0,0.17,0.02,6.2,11.39
6486,イーグル工業株式会社,96379309000.0,18196000000.0,52000000.0,168172000000.0,8494000000.0,0.19,0.0,5.05,0.68
8566,リコーリース株式会社,170586780000.0,43452000000.0,359000000.0,312156000000.0,21729000000.0,0.25,0.01,6.96,1.24
3003,ヒューリック株式会社,1111546446412.5,420487000000.0,4025000000.0,0.0,163360000000.0,0.38,0.01,0.0,0.0
3856,Ａｂａｌａｎｃｅ株式会社,14521431330.0,2582000000.0,18000000.0,208972000000.0,23349000000.0,0.18,0.01,11.17,-2.93
7383,株式会社ネットプロテクションズホールディングス,70011172035.0,0.0,0.0,528000000.0,149000000.0,0.0,0.0,28.22,-9.9
2281,プリマハム株式会社,116812410488.0,9275000000.0,91000000.0,458354000000.0,8948000000.0,0.08,0.01,1.95,2.21
2134,北浜キャピタルパートナーズ株式会社,18216246573.0,59938000.0,2501000.0,701607000.0,0.0,0.0,0.04,0.0,199.21
7135,ジャパンクラフトホールディングス株式会社,6832376320.0,170297000.0,4420000.0,15393669000.0,22899000.0,0.02,0.03,0.15,-9.42
6229,株式会社オーケーエム,5559295000.0,142224000.0,2116000.0,10438263000.0,783574000.0,0.03,0.01,7.51,10.05
3598,山喜株式会社,2571412728.0,104025000.0,3638000.0,10774126000.0,48559000.0,0.04,0.03,0.45,-5.89
2193,クックパッド株式会社,24279044400.0,11365000.0,0.0,5870105000.0,692518000.0,0.0,0.0,11.8,-19.16
5273,三谷セキサン株式会社,167892792000.0,31563000000.0,1015000000.0,87765000000.0,13892000000.0,0.19,0.03,15.83,5.59
6327,北川精機株式会社,5466891200.0,122862000.0,1587000.0,5933805000.0,815944000.0,0.02,0.01,13.75,-8.18
6573,アジャイルメディア・ネットワーク株式会社,3972025080.0,20191000.0,0.0,455521000.0,0.0,0.01,0.0,0.0,57.43
5618,ナイル株式会社,3858633600.0,0.0,0.0,5465135000.0,438115000.0,0.0,0.0,8.02,4.22
3010,ポラリス・ホールディングス株式会社,50023501520.0,2415000.0,0.0,27881446000.0,2804095000.0,0.0,0.0,10.06,23.67
8040,株式会社東京ソワール,3412240000.0,1563397000.0,45137000.0,15700503000.0,243029000.0,0.46,0.03,1.55,4.48
9310,日本トランスシティ株式会社,73453804198.0,25366000000.0,484000000.0,124765000000.0,7805000000.0,0.35,0.02,6.26,1.8
2664,株式会社カワチ薬品,70161080680.0,154000000.0,3000000.0,287816000000.0,7461000000.0,0.0,0.02,2.59,0.65
7812,株式会社クレステック,5321698200.0,109505000.0,342730000.0,19066764000.0,1180952000.0,0.02,3.13,6.19,-10.36
6754,アンリツ株式会社,249117645000.0,337000000.0,2136000000.0,67984000000.0,8220000000.0,0.0,6.34,12.09,8.57
3916,デジタル・インフォメーション・テクノロジー株式会社,38444513600.0,156473000.0,5408000.0,19888244000.0,2424916000.0,0.0,0.03,12.19,9.58
7532,株式会社パン・パシフィック・インターナショナルホールディングス,3222137146000.0,35688000000.0,1063000000.0,2095077000000.0,140193000000.0,0.01,0.03,6.69,8.17
3048,株式会社ビックカメラ,304985158784.0,25468000000.0,321000000.0,922572000000.0,24388000000.0,0.08,0.01,2.64,13.12
6228,株式会社ジェイ・イー・ティ,10008210000.0,0.0,434000000.0,17880000000.0,789000000.0,0.0,0.0,4.41,-28.43
7075,株式会社ＱＬＳホールディングス,5234866000.0,0.0,0.0,10548294000.0,610645000.0,0.0,0.0,5.79,26.17
7776,株式会社セルシード,16535881863.0,20536000.0,0.0,193277000.0,0.0,0.0,0.0,0.0,1.65
6268,ナブテスコ株式会社,320577472000.0,5194000000.0,8575000000.0,155923000000.0,0.0,0.02,1.65,0.0,-11.58
7506,株式会社　ハウス　オブ　ローゼ,6419680995.0,141111000.0,6059000.0,11594399000.0,122020000.0,0.02,0.04,1.05,-3.29
4290,株式会社プレステージ・インターナショナル,79521953400.0,9592066000.0,6814000.0,63719802000.0,7961148000.0,0.12,0.0,12.49,8.48
1758,太洋基礎工業株式会社,4563532800.0,1566492000.0,44422000.0,13482097000.0,170132000.0,0.34,0.03,1.26,-7.48
1810,松井建設株式会社,36818320000.0,14657000000.0,408000000.0,99253000000.0,3382000000.0,0.4,0.03,3.41,2.36
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,154457896980.0,0.0,0.0,133000000.0,0.0,0.0,0.0,0.0,114.52
5016,ＪＸ金属株式会社,772481300864.0,8090000000.0,35151000000.0,379384000000.0,29656000000.0,0.01,4.34,7.82,30.2
4387,株式会社ＺＵＵ,3429398920.0,3974970000.0,0.0,2993718000.0,14466000.0,1.16,0.0,0.48,3.25
6465,ホシザキ株式会社,760672500000.0,11272000000.0,956000000.0,445495000000.0,51479000000.0,0.01,0.08,11.56,19.26
8077,トルク株式会社,7029757000.0,8225069000.0,239918000.0,22409823000.0,905171000.0,1.17,0.03,4.04,3.0
2220,亀田製菓株式会社,91057440000.0,18096000000.0,71000000.0,103262000000.0,5500000000.0,0.2,0.0,5.33,8.09
1515,日鉄鉱業株式会社,122946135680.0,39161000000.0,1433000000.0,196766000000.0,10257000000.0,0.32,0.04,5.21,17.91
3914,ＪＩＧ－ＳＡＷ株式会社,18328965000.0,211773000.0,7088000.0,3472875000.0,556625000.0,0.01,0.03,16.03,7.17
3407,旭化成株式会社,1382823900000.0,168371000000.0,3396000000.0,3037312000000.0,211921000000.0,0.12,0.02,6.98,9.06
3950,ザ・パック株式会社,22208400000.0,8058000000.0,160000000.0,101461000000.0,8009000000.0,0.36,0.02,7.89,3.83
2114,フジ日本株式会社,28161976500.0,11338784000.0,213164000.0,28209627000.0,3232701000.0,0.4,0.02,11.46,8.96
3719,ＡＩストーム株式会社,5951295000.0,23701000.0,0.0,1422760000.0,131970000.0,0.0,0.0,9.28,111.97
3664,株式会社モブキャストホールディングス,3193996520.0,17159000.0,0.0,3071142000.0,166216000.0,0.01,0.0,5.41,-8.93
4889,株式会社レナサイエンス,35287679200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6995,株式会社東海理化電機製作所,219847922000.0,32579000000.0,623000000.0,617660000000.0,35439000000.0,0.15,0.02,5.74,-0.95
7354,株式会社ダイレクトマーケティングミックス,12022847408.0,410417000.0,0.0,0.0,1206217000.0,0.03,0.0,0.0,0.0
9424,日本通信株式会社,25220408328.0,166341000.0,0.0,9238862000.0,962484000.0,0.01,0.0,10.42,24.84
4564,オンコセラピー・サイエンス株式会社,7877667300.0,0.0,0.0,3285000.0,0.0,0.0,0.0,0.0,-99.46
3961,シルバーエッグ・テクノロジー株式会社,1884404286.0,0.0,0.0,0.0,65779000.0,0.0,0.0,0.0,0.0
9743,株式会社丹青社,62806020087.0,2457047000.0,56657000.0,91858442000.0,5147019000.0,0.04,0.02,5.6,13.12
2334,株式会社イオレ,9496636320.0,49764000.0,0.0,3549234000.0,0.0,0.01,0.0,0.0,-7.04
1926,ライト工業株式会社,131946830100.0,8313000000.0,299000000.0,121457000000.0,12811000000.0,0.06,0.04,10.55,3.52
3925,株式会社ダブルスタンダード,21279860000.0,0.0,500000000.0,8000645000.0,2606351000.0,0.0,0.0,32.58,11.94
6890,株式会社フェローテック,175278770280.0,11654000000.0,64000000.0,274390000000.0,24089000000.0,0.07,0.01,8.78,23.36
2469,ヒビノ株式会社,23836444560.0,223000000.0,14000000.0,59473000000.0,4171000000.0,0.01,0.06,7.01,17.79
5997,協立エアテック株式会社,3798000000.0,781016000.0,20696000.0,11732058000.0,684711000.0,0.21,0.03,5.84,-1.39
3918,ＰＣＩホールディングス株式会社,11104272800.0,206103000.0,3278000.0,13278225000.0,679893000.0,0.02,0.02,5.12,-47.07
4072,株式会社電算システムホールディングス,27874110100.0,2355000000.0,124000000.0,61256000000.0,2311000000.0,0.08,0.05,3.77,2.79
2533,オエノンホールディングス株式会社,39614062384.0,3654000000.0,52000000.0,84104000000.0,3448000000.0,0.09,0.01,4.1,-0.99
2449,株式会社プラップジャパン,4847454360.0,82596000.0,2288000.0,6885124000.0,572609000.0,0.02,0.03,8.32,3.76
9059,カンダホールディングス株式会社,18856172000.0,1581000000.0,50000000.0,39032000000.0,3436000000.0,0.08,0.03,8.8,1.06
3370,株式会社フジタコーポレーション,1208308200.0,61897000.0,1113000.0,4892525000.0,113946000.0,0.05,0.02,2.33,6.62
5134,株式会社ＰＯＰＥＲ,4641235508.0,0.0,0.0,1071086000.0,73241000.0,0.0,0.0,6.84,29.17
4884,クリングルファーマ株式会社,4617654600.0,0.0,0.0,80038000.0,0.0,0.0,0.0,0.0,15.58
6099,株式会社エラン,50782800000.0,2558748000.0,300001000.0,47513703000.0,3577737000.0,0.05,0.12,7.53,14.7
7896,セブン工業株式会社,2415941000.0,11000000.0,8000000.0,15419000000.0,183000000.0,0.0,0.73,1.19,1.02
6376,日機装株式会社,89304925000.0,16700000000.0,3035000000.0,108584000000.0,0.0,0.19,0.18,0.0,2.07
6786,株式会社ＲＶＨ,2608141280.0,57359000.0,14248000.0,1469510000.0,68043000.0,0.02,0.25,4.63,15.09
9503,関西電力株式会社,1897605754000.0,3197012000000.0,24706000000.0,3774142000000.0,468877000000.0,1.68,0.01,12.42,6.64
7255,株式会社　桜井製作所,2332000000.0,422592000.0,10166000.0,4964077000.0,163562000.0,0.18,0.02,3.29,-10.38
4712,株式会社ＫｅｙＨｏｌｄｅｒ,13751372250.0,11326000.0,1757000.0,1089787000.0,0.0,0.0,0.16,0.0,-1.47
7963,興研株式会社,8743157139.0,186454000.0,4571000.0,10762379000.0,1009770000.0,0.02,0.02,9.38,1.66
9625,株式会社セレスポ,6319478000.0,23842000.0,0.0,13667390000.0,799553000.0,0.0,0.0,5.85,52.55
3093,株式会社トレジャー・ファクトリー,44191257000.0,0.0,0.0,42207000000.0,4035000000.0,0.0,0.0,9.56,22.5
8091,ニチモウ株式会社,20044580000.0,14434000000.0,216000000.0,133900000000.0,3002000000.0,0.72,0.01,2.24,4.81
8060,キヤノンマーケティングジャパン株式会社,576838294596.0,17771000000.0,402000000.0,653919000000.0,53123000000.0,0.03,0.02,8.12,7.29
4519,中外製薬株式会社,11619079055640.0,13392000000.0,4416000000.0,1166276000000.0,534424000000.0,0.0,0.33,45.82,5.46
8160,株式会社　木曽路,67506297485.0,2994000000.0,66000000.0,53229000000.0,2708000000.0,0.04,0.02,5.09,0.46
4584,キッズウェル・バイオ株式会社,12418326679.0,283137000.0,0.0,5082053000.0,27882000.0,0.02,0.0,0.55,109.03
4548,生化学工業株式会社,35508750000.0,19038000000.0,463000000.0,39374000000.0,1333000000.0,0.54,0.02,3.39,8.73
3358,ワイエスフード株式会社,3165645000.0,47430000.0,0.0,1460183000.0,25079000.0,0.01,0.0,1.72,2.65
4752,株式会社　昭和システムエンジニアリング,7089940000.0,447466000.0,10150000.0,8317480000.0,948818000.0,0.06,0.02,11.41,4.48
6232,株式会社ＡＣＳＬ,19887659100.0,197577000.0,0.0,2655602000.0,0.0,0.01,0.0,0.0,196.26
4013,勤次郎株式会社,18422560000.0,50987000.0,0.0,4376654000.0,729856000.0,0.0,0.0,16.68,11.55
4362,日本精化株式会社,65637364000.0,10871513000.0,314383000.0,35663736000.0,4895383000.0,0.17,0.03,13.73,6.36
2122,株式会社インタースペース,6486463200.0,482902000.0,10253000.0,7909961000.0,555754000.0,0.07,0.02,7.03,8.58
9036,東部ネットワーク株式会社,5041873000.0,2235934000.0,69469000.0,10370887000.0,186773000.0,0.44,0.03,1.8,0.65
6445,株式会社ジャノメ,20191094575.0,1808000000.0,78000000.0,36340000000.0,2224000000.0,0.09,0.04,6.12,-0.37
4568,第一三共株式会社,6847059336000.0,49122000000.0,27327000000.0,1357334000000.0,159123000000.0,0.01,0.56,11.72,11.74
6090,ヒューマン・メタボローム・テクノロジーズ株式会社,4537367211.0,7000000.0,0.0,1345671000.0,220168000.0,0.0,0.0,16.36,3.57
6189,株式会社グローバルキッズＣＯＭＰＡＮＹ,6569925888.0,27000000.0,2000000.0,26448000000.0,789000000.0,0.0,0.07,2.98,5.22
4814,ネクストウェア株式会社,2160526852.0,140211000.0,108240000.0,3009759000.0,2959000.0,0.06,0.77,0.1,6.72
4478,フリー株式会社,227661077700.0,361758000.0,0.0,25430756000.0,0.0,0.0,0.0,0.0,32.31
6331,三菱化工機株式会社,16213737000.0,4434000000.0,168000000.0,59202000000.0,5694000000.0,0.27,0.04,9.62,23.92
7833,株式会社アイフィスジャパン,6083748000.0,2754000.0,0.0,5859006000.0,677951000.0,0.0,0.0,11.57,5.48
6894,パルステック工業株式会社,2460848594.0,61913000.0,2915000.0,2486548000.0,336149000.0,0.03,0.05,13.52,-4.81
6038,株式会社イード,4510776600.0,539145000.0,7005000.0,6125104000.0,523790000.0,0.12,0.01,8.55,0.87
5704,株式会社ＪＭＣ,2367827100.0,0.0,0.0,3072417000.0,88089000.0,0.0,0.0,2.87,-15.59
2814,佐藤食品工業株式会社,21214531000.0,3466946000.0,115112000.0,6360686000.0,672985000.0,0.16,0.03,10.58,4.25
9867,ソレキア株式会社,5581191450.0,596453000.0,11052000.0,28025172000.0,1727084000.0,0.11,0.02,6.16,11.31
7554,株式会社幸楽苑,21165760056.0,78300000.0,3098000.0,18843888000.0,443829000.0,0.0,0.04,2.36,112.34
3622,ネットイヤーグループ株式会社,4661334000.0,0.0,0.0,3377900000.0,82627000.0,0.0,0.0,2.45,-6.96
4041,日本曹達株式会社,189103154220.0,63328000000.0,1488000000.0,155199000000.0,16063000000.0,0.33,0.02,10.35,0.5
1911,住友林業株式会社,292821207000.0,268895000000.0,3182000000.0,2053650000000.0,194588000000.0,0.92,0.01,9.48,18.49
6150,タケダ機械株式会社,2980440000.0,171042000.0,4098000.0,5464515000.0,636367000.0,0.06,0.02,11.65,16.54
5943,株式会社ノーリツ,93223680000.0,35952000000.0,879000000.0,202204000000.0,2395000000.0,0.39,0.02,1.18,0.16
5621,株式会社ヒューマンテクノロジーズ,20740498400.0,0.0,0.0,6055111000.0,930975000.0,0.0,0.0,15.38,20.26
5832,株式会社ちゅうぎんフィナンシャルグループ,343396903500.0,3000000000.0,0.0,0.0,19042000000.0,0.01,0.0,0.0,0.0
2742,株式会社ハローズ,106861338000.0,2000000.0,0.0,204846000000.0,12270000000.0,0.0,0.0,5.99,7.85
4746,株式会社東計電算,73397500000.0,35175676000.0,732499000.0,19634244000.0,5576461000.0,0.48,0.02,28.4,0.37
6532,株式会社ベイカレント,1315091351420.0,0.0,0.0,64894000000.0,18485000000.0,0.0,0.0,28.48,-30.9
9612,株式会社ラックランド,10646630400.0,377000000.0,19000000.0,47659000000.0,233000000.0,0.04,0.05,0.49,5.64
1925,大和ハウス工業株式会社,3270351402000.0,220868000000.0,4465000000.0,5434819000000.0,546279000000.0,0.07,0.02,10.05,4.46
5031,モイ株式会社,3198214000.0,0.0,0.0,6592963000.0,232568000.0,0.0,0.0,3.53,2.48
3559,株式会社ピーバンドットコム,2628468362.0,110469000.0,0.0,2180578000.0,157193000.0,0.04,0.0,7.21,8.18
3549,株式会社クスリのアオキホールディングス,380850259680.0,3356000000.0,80000000.0,436875000000.0,18569000000.0,0.01,0.02,4.25,15.31
6832,アオイ電子株式会社,25956000000.0,2951046000.0,53319000.0,34974678000.0,438839000.0,0.11,0.02,1.25,3.04
8226,株式会社　理経,5554270118.0,31630000.0,75605000.0,18725797000.0,1114287000.0,0.01,2.39,5.95,54.35
5301,東海カーボン株式会社,228092307456.0,33307000000.0,1045000000.0,350114000000.0,19386000000.0,0.15,0.03,5.54,-3.8
3423,株式会社エスイー,8282999000.0,297915000.0,8153000.0,25887450000.0,849633000.0,0.04,0.03,3.28,-2.22
7374,株式会社コンフィデンス・インターワークス,10365060465.0,15000000.0,2034000.0,8392191000.0,1303131000.0,0.0,0.14,15.53,12.07
2722,株式会社ＩＫホールディングス,3148732000.0,24428000.0,0.0,14049266000.0,341749000.0,0.01,0.0,2.43,-0.92
7638,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,23940802908.0,1128000.0,3126000.0,27644229000.0,3890205000.0,0.0,2.77,14.07,31.02
5028,セカンドサイトアナリティカ株式会社,3516020685.0,67440000.0,0.0,1141098000.0,159888000.0,0.02,0.0,14.01,67.6
4204,積水化学工業株式会社,1117935105000.0,105102000000.0,3245000000.0,1297754000000.0,107951000000.0,0.09,0.03,8.32,3.28
2806,ユタカフーズ株式会社,18115069861.0,2136000000.0,66000000.0,14455000000.0,681000000.0,0.12,0.03,4.71,4.72
8358,スルガ銀行株式会社,277374573000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4406,新日本理化株式会社,7606344000.0,9950000000.0,164000000.0,32703000000.0,829000000.0,1.31,0.02,2.53,-0.49
9509,北海道電力株式会社,167669338437.5249,649985000000.0,712000000.0,788051000000.0,75838000000.0,3.88,0.0,9.62,-8.54
4375,セーフィー株式会社,60218537100.0,567842000.0,0.0,15049858000.0,0.0,0.01,0.0,0.0,27.36
6835,アライドテレシスホールディングス株式会社,18654362650.0,1892000.0,1765332000.0,48458725000.0,3424837000.0,0.0,933.05,7.07,9.18
3197,株式会社すかいらーくホールディングス,668856468000.0,162000000.0,845000000.0,215152000000.0,5468000000.0,0.0,5.22,2.54,11.5
6653,株式会社正興電機製作所,21279240000.0,4131000000.0,105000000.0,29099000000.0,2016000000.0,0.19,0.03,6.93,7.49
8705,日産証券グループ株式会社,9299225000.0,3970472000.0,115399000.0,0.0,712715000.0,0.43,0.03,0.0,0.0
3046,株式会社ジンズホールディングス,191360400000.0,952000000.0,0.0,82999000000.0,7836000000.0,0.0,0.0,9.44,13.29
4270,株式会社ＢｅｅＸ,5383532000.0,15574000.0,0.0,9255650000.0,656651000.0,0.0,0.0,7.09,20.2
2874,横浜冷凍株式会社,61637351360.0,43239000000.0,334000000.0,122282000000.0,4647000000.0,0.7,0.01,3.8,-2.64
2332,株式会社クエスト,8006653512.0,808502000.0,25318000.0,14936146000.0,1055670000.0,0.1,0.03,7.07,5.0
9507,四国電力株式会社,250693824000.0,585441000000.0,1158000000.0,709628000000.0,89073000000.0,2.34,0.0,12.55,5.91
4235,ウルトラファブリックス・ホールディングス株式会社,11807640000.0,0.0,0.0,1382000000.0,392000000.0,0.0,0.0,28.36,28.08
4990,昭和化学工業株式会社,5582214000.0,3706238000.0,61645000.0,9237406000.0,346085000.0,0.66,0.02,3.75,0.44
4026,神島化学工業株式会社,11309760000.0,431000000.0,11000000.0,25974000000.0,2117000000.0,0.04,0.03,8.15,8.29
1982,日比谷総合設備株式会社,92410840000.0,20379000000.0,412000000.0,89786000000.0,7456000000.0,0.22,0.02,8.3,7.19
8244,株式会社近鉄百貨店,73716651000.0,4082000000.0,105000000.0,115107000000.0,5353000000.0,0.06,0.03,4.65,1.41
6566,株式会社要興業,18744123400.0,1009311000.0,18151000.0,14506733000.0,2108703000.0,0.05,0.02,14.54,7.43
5900,株式会社ダイケン,4836088800.0,984834000.0,32130000.0,11024531000.0,295307000.0,0.2,0.03,2.68,1.31
4902,コニカミノルタ株式会社,229365577063.96484,8559000000.0,20633000000.0,467313000000.0,7062000000.0,0.04,2.41,1.51,9.94
7839,株式会社ＳＨＯＥＩ,95288132184.0,0.0,0.0,35790722000.0,10330163000.0,0.0,0.0,28.86,6.47
7928,旭化学工業株式会社,2396040000.0,219734000.0,1052000.0,8340336000.0,37895000.0,0.09,0.0,0.45,-3.73
